A3618,2015/03/22,2015/04/25,683387,882,女扛病父稚子 又遇火燒屋,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150322/36449359,http://search.appledaily.com.tw/charity/projdetail/proj/A3618
A3617,2015/03/20,2015/04/25,645604,919,單親爸中風 憂拖累3姊弟,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150320/36445582,http://search.appledaily.com.tw/charity/projdetail/proj/A3617
A3616,2015/03/19,2015/04/23,714911,943,婦顧癱夫 稀飯養2稚子,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150319/36443468,http://search.appledaily.com.tw/charity/projdetail/proj/A3616
A3615,2015/03/18,2015/04/23,570140,840,孝媳顧癱翁 「很想孩子」,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150318/36441449,http://search.appledaily.com.tw/charity/projdetail/proj/A3615
A3614,2015/03/17,2015/04/23,745556,995,婦顧癱夫幼子 病房為家,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150317/36439599,http://search.appledaily.com.tw/charity/projdetail/proj/A3614
A3613,2015/03/16,2015/04/23,754996,1010,幼女探病危母「很想哭」,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150316/36438172,http://search.appledaily.com.tw/charity/projdetail/proj/A3613
A3612,2015/03/13,2015/04/18,1408010,1117,女大生撞癱 母辭工照料,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150313/36432722,http://search.appledaily.com.tw/charity/projdetail/proj/A3612
A3611,2015/03/12,2015/04/18,923343,1129,母離家 少女顧癌父病嬤,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150312/36431201,http://search.appledaily.com.tw/charity/projdetail/proj/A3611
A3610,2015/03/11,2015/04/18,1088666,1253,國三男失怙「要護6弟妹」,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150311/36428609,http://search.appledaily.com.tw/charity/projdetail/proj/A3610
A3609,2015/03/10,2015/04/18,871581,1162,父猝逝 少女顧癱嬤幼弟,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150310/36426909,http://search.appledaily.com.tw/charity/projdetail/proj/A3609
A3608,2015/03/09,2015/04/18,731337,1018,孝子罹癌瞞母 獨養4口,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150309/36425781,http://search.appledaily.com.tw/charity/projdetail/proj/A3608
A3607,2015/03/08,2015/04/18,513336,726,父爺癱瘓 19歲兒從軍扛家,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150308/36423928,http://search.appledaily.com.tw/charity/projdetail/proj/A3607
A3606,2015/03/06,2015/04/12,769542,1049,半盲嬤病癱 牽殘孫禱告,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150306/36419752,http://search.appledaily.com.tw/charity/projdetail/proj/A3606
A3605,2015/03/05,2015/04/10,682870,964,癌夫病妻育2子「求多活一天」,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150305/36418141,http://search.appledaily.com.tw/charity/projdetail/proj/A3605
A3604,2015/03/04,2015/04/10,610228,884,狠父燒母 18歲女打工撐家,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150304/36415665,http://search.appledaily.com.tw/charity/projdetail/proj/A3604
A3603,2015/03/03,2015/04/10,1662797,1608,癌母不怕死 只憂4兒苦,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150303/36413917,http://search.appledaily.com.tw/charity/projdetail/proj/A3603
A3602,2015/03/02,2015/04/17,1554646,1669,單親爸驟逝 病嬤顧3孫,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150302/36412304,http://search.appledaily.com.tw/charity/projdetail/proj/A3602
A3601,2015/03/01,2015/04/10,585423,814,「爸病倒 我才有勇氣說愛」,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150301/36411333,http://search.appledaily.com.tw/charity/projdetail/proj/A3601
A3600,2015/02/27,2015/03/30,688323,905,子2死1罹癌 母：願代兒死,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150227/36407226,http://search.appledaily.com.tw/charity/projdetail/proj/A3600
A3599,2015/02/26,2015/04/02,1048463,1250,夫癌逝 病妻苦撐養3兒,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150226/36405176,http://search.appledaily.com.tw/charity/projdetail/proj/A3599
A3598,2015/02/25,2015/03/30,818092,1029,揪感心 稚孫照顧斷腿嬤,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150225/36403522,http://search.appledaily.com.tw/charity/projdetail/proj/A3598
A3597,2015/02/17,2015/03/26,697202,917,3歲幼孫喊加油 癱翁淚崩,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150217/36393229,http://search.appledaily.com.tw/charity/projdetail/proj/A3597
A3596,2015/02/16,2015/03/26,961837,1197,童啃饅頭止飢 癌父哽咽自責,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150216/36390964,http://search.appledaily.com.tw/charity/projdetail/proj/A3596
A3595,2015/02/15,2015/03/24,794120,991,國一男種花 為父掙醫費,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150215/36389599,http://search.appledaily.com.tw/charity/projdetail/proj/A3595
A3594,2015/02/13,2015/03/22,785724,961,癌母難顧癱子 「盼撐過一年」,李佳玲,http://www.appledaily.com.tw/appledaily/article/headline/20150213/36385383,http://search.appledaily.com.tw/charity/projdetail/proj/A3594
A3593,2015/02/12,2015/03/22,952793,1079,14歲女 顧癱嬤煮3餐,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150212/36384779,http://search.appledaily.com.tw/charity/projdetail/proj/A3593
A3592,2015/02/11,2015/03/23,965373,1041,含淚握母手 癌男：不痛了,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150211/36381055,http://search.appledaily.com.tw/charity/projdetail/proj/A3592
A3591,2015/02/10,2015/03/22,661904,920,妻喚腦傷夫「快醒來」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150210/36379353,http://search.appledaily.com.tw/charity/projdetail/proj/A3591
A3590,2015/02/09,2015/03/22,1007388,1197,難扛6口家 癌男鬱妻潺淚,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150209/36378093,http://search.appledaily.com.tw/charity/projdetail/proj/A3590
A3589,2015/02/08,2015/03/16,906092,1115,顧癌父癱嬤 3童幫灌食,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150208/36376728,http://search.appledaily.com.tw/charity/projdetail/proj/A3589
A3588,2015/02/06,2015/03/16,655087,927,稚女握癱父 「要快好喔」,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150206/36372161,http://search.appledaily.com.tw/charity/projdetail/proj/A3588
A3587,2015/02/05,2015/03/16,841901,1081,雙癌折磨 夫為妻兒拚命,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150205/36369619,http://search.appledaily.com.tw/charity/projdetail/proj/A3587
A3586,2015/02/04,2015/03/16,865038,1008,夫癱子幼 婦日做18小時,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150204/36367447,http://search.appledaily.com.tw/charity/projdetail/proj/A3586
A3585,2015/02/03,2015/03/16,604919,879,癌男削臉 「明年難團圓」,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150203/36365718,http://search.appledaily.com.tw/charity/projdetail/proj/A3585
A3584,2015/02/02,2015/03/16,914215,1098,盲婦伴癌夫 困漏水屋,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150202/36364263,http://search.appledaily.com.tw/charity/projdetail/proj/A3584
A3583,2015/02/01,2015/03/16,715327,984,婦帶9歲唐寶寶 喚癱夫,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150201/36362704,http://search.appledaily.com.tw/charity/projdetail/proj/A3583
A3582,2015/01/30,2015/03/06,618675,942,婦獨養4口 日拼12小時,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150130/36358311,http://search.appledaily.com.tw/charity/projdetail/proj/A3582
A3581,2015/01/29,2015/03/07,798674,1052,9口4殘 女負債撐家,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150129/36355765,http://search.appledaily.com.tw/charity/projdetail/proj/A3581
A3580,2015/01/28,2015/03/06,826644,1093,癱父住院 10歲兒顧弟妹,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150128/36353403,http://search.appledaily.com.tw/charity/projdetail/proj/A3580
A3579,2015/01/27,2015/03/06,725284,994,憂5歲稚兒 舌癌爸苦難言,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150127/36351595,http://search.appledaily.com.tw/charity/projdetail/proj/A3579
A3578,2015/01/26,2015/03/06,596372,915,上工36小時 扛家男病癱,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150126/36350274,http://search.appledaily.com.tw/charity/projdetail/proj/A3578
A3577,2015/01/25,2015/03/06,1019453,1144,癌媽養稚兒 青菜配白飯,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150125/36348092,http://search.appledaily.com.tw/charity/projdetail/proj/A3577
A3576,2015/01/23,2015/03/03,838491,1035,責任未了 癌翁抱病養孫,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150123/36344246,http://search.appledaily.com.tw/charity/projdetail/proj/A3576
A3575,2015/01/22,2015/02/26,805961,1019,夫罹癌 妻月賺7千養2兒,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150122/36341917,http://search.appledaily.com.tw/charity/projdetail/proj/A3575
A3574,2015/01/21,2015/02/26,817390,1040,夫癱兒幼 6口擠睡客廳,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150121/36338889,http://search.appledaily.com.tw/charity/projdetail/proj/A3574
A3573,2015/01/20,2015/02/26,1347903,1321,父癌逝 高一女獨帶弟妹,孫敏聿,http://www.appledaily.com.tw/appledaily/article/headline/20150120/36336981,http://search.appledaily.com.tw/charity/projdetail/proj/A3573
A3572,2015/01/19,2015/02/26,836749,1026,國一女請假顧癌嬤 抱師哭,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150119/36335159,http://search.appledaily.com.tw/charity/projdetail/proj/A3572
A3571,2015/01/18,2015/02/26,685850,924,婦養稚兒顧癱夫 兩頭燒,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150118/36333582,http://search.appledaily.com.tw/charity/projdetail/proj/A3571
A3570,2015/01/16,2015/02/26,970486,1084,半盲母罹癌 女：好怕媽死,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150116/36329310,http://search.appledaily.com.tw/charity/projdetail/proj/A3570
A3569,2015/01/15,2015/02/16,771587,918,養家男漸凍 靠愛活下去,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150115/36327097,http://search.appledaily.com.tw/charity/projdetail/proj/A3569
A3568,2015/01/14,2015/02/17,630165,841,夫妻同病倒 再苦也相依,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150114/36324796,http://search.appledaily.com.tw/charity/projdetail/proj/A3568
A3567,2015/01/13,2015/02/16,748657,876,16歲女憂病母 夢遊哭喊,韓旭爾,http://www.appledaily.com.tw/appledaily/article/headline/20150113/36323129,http://search.appledaily.com.tw/charity/projdetail/proj/A3567
A3566,2015/01/12,2015/02/16,588504,845,滿分慈父罹癌 女：肉給你用,向高彬,http://www.appledaily.com.tw/appledaily/article/headline/20150112/36321816,http://search.appledaily.com.tw/charity/projdetail/proj/A3566
A3565,2015/01/09,2015/02/16,553728,876,孝女喝湯果腹 打工養家,張嘉恬,http://www.appledaily.com.tw/appledaily/article/headline/20150109/36315879,http://search.appledaily.com.tw/charity/projdetail/proj/A3565
